Batch,Epoch,MSE_Loss
0,0,1.236068606376648
1,0,1.0764989852905273
2,0,1.2688865661621094
3,0,0.9422567486763
4,0,0.7385517358779907
5,0,0.6250696778297424
6,0,0.694546639919281
7,0,0.7806734442710876
8,1,0.7694495916366577
9,1,0.925398051738739
10,1,0.6216315627098083
11,1,0.6679952144622803
12,1,0.5767159461975098
13,1,0.5703709721565247
14,1,0.5969626903533936
15,1,0.6463832259178162
16,2,0.5392082333564758
17,2,0.4420826733112335
18,2,0.7218060493469238
19,2,0.5423417687416077
20,2,0.6440470814704895
21,2,0.42659035325050354
22,2,0.583412230014801
23,2,0.49210870265960693
24,3,0.4397929310798645
25,3,0.388429194688797
26,3,0.43143409490585327
27,3,0.5680565237998962
28,3,0.35905155539512634
29,3,0.3782474398612976
30,3,0.5196948647499084
31,3,0.5591018199920654
32,4,0.3752001225948334
33,4,0.49214333295822144
34,4,0.5442287921905518
35,4,0.38927993178367615
36,4,0.4024967551231384
37,4,0.43389296531677246
38,4,0.49808213114738464
39,4,0.4265167713165283
40,5,0.3667890429496765
41,5,0.44239571690559387
42,5,0.47455254197120667
43,5,0.3752366602420807
44,5,0.6105272769927979
45,5,0.2762176990509033
46,5,0.24931930005550385
47,5,0.37857869267463684
48,6,0.48025643825531006
49,6,0.38706550002098083
50,6,0.35779866576194763
51,6,0.31313619017601013
52,6,0.3104242980480194
53,6,0.32930508255958557
54,6,0.3677963316440582
55,6,0.28464996814727783
56,7,0.30433741211891174
57,7,0.31925222277641296
58,7,0.2563316226005554
59,7,0.49468153715133667
60,7,0.42888641357421875
61,7,0.3560691177845001
62,7,0.33273354172706604
63,7,0.3471530079841614
64,8,0.34802624583244324
65,8,0.3888229429721832
66,8,0.2912331521511078
67,8,0.34784361720085144
68,8,0.1957036256790161
69,8,0.3398168087005615
70,8,0.26924553513526917
71,8,0.3040008246898651
72,9,0.3292163014411926
73,9,0.26848191022872925
74,9,0.2479010373353958
75,9,0.27153119444847107
76,9,0.28302693367004395
77,9,0.3243831992149353
78,9,0.2964976131916046
79,9,0.31305670738220215
80,10,0.2381674200296402
81,10,0.3651233911514282
82,10,0.2901691496372223
83,10,0.23651687800884247
84,10,0.3688276410102844
85,10,0.2673640549182892
86,10,0.35435694456100464
87,10,0.28836292028427124
88,11,0.24656935036182404
89,11,0.3439410924911499
90,11,0.1965755820274353
91,11,0.2516496181488037
92,11,0.42514967918395996
93,11,0.33382296562194824
94,11,0.26269054412841797
95,11,0.20522655546665192
96,12,0.3289791941642761
97,12,0.24980565905570984
98,12,0.23433493077754974
99,12,0.2360958606004715
100,12,0.3969990015029907
101,12,0.3044695556163788
102,12,0.2512447237968445
103,12,0.2108798623085022
104,13,0.3917360305786133
105,13,0.2890057861804962
106,13,0.34446197748184204
107,13,0.27460777759552
108,13,0.21114742755889893
109,13,0.48496192693710327
110,13,0.21497003734111786
111,13,0.23233884572982788
112,14,0.27377232909202576
113,14,0.2197551727294922
114,14,0.24611689150333405
115,14,0.31132155656814575
116,14,0.1889527440071106
117,14,0.1949072778224945
118,14,0.31205272674560547
119,14,0.31413543224334717
120,15,0.22801418602466583
121,15,0.2630167603492737
122,15,0.23081916570663452
123,15,0.15041397511959076
124,15,0.1631828099489212
125,15,0.3474985361099243
126,15,0.1356343775987625
127,15,0.2439403533935547
128,16,0.15058746933937073
129,16,0.2685731053352356
130,16,0.1593048870563507
131,16,0.20000609755516052
132,16,0.33731764554977417
133,16,0.16439630091190338
134,16,0.2619759738445282
135,16,0.37854471802711487
136,17,0.27380144596099854
137,17,0.18857787549495697
138,17,0.20782332122325897
139,17,0.1598140299320221
140,17,0.15804331004619598
141,17,0.12543949484825134
142,17,0.28392550349235535
143,17,0.22858284413814545
144,18,0.1783028244972229
145,18,0.2839641273021698
146,18,0.23262591660022736
147,18,0.2535901963710785
148,18,0.19158676266670227
149,18,0.2367967963218689
150,18,0.22967611253261566
151,18,0.22973226010799408
152,19,0.21703210473060608
153,19,0.15346676111221313
154,19,0.33318179845809937
155,19,0.29449787735939026
156,19,0.34602072834968567
157,19,0.23516564071178436
158,19,0.1929977834224701
159,19,0.3390927016735077
160,20,0.1786976307630539
161,20,0.1918107569217682
162,20,0.13981734216213226
163,20,0.3140476644039154
164,20,0.22567403316497803
165,20,0.3204106092453003
166,20,0.3097226321697235
167,20,0.21014522016048431
168,21,0.19199055433273315
169,21,0.1750074028968811
170,21,0.21396523714065552
171,21,0.19742514193058014
172,21,0.18783323466777802
173,21,0.19518043100833893
174,21,0.26224175095558167
175,21,0.2901993989944458
176,22,0.24368494749069214
177,22,0.16002784669399261
178,22,0.1422032117843628
179,22,0.22760863602161407
180,22,0.24058836698532104
181,22,0.21879790723323822
182,22,0.24436578154563904
183,22,0.1753217726945877
184,23,0.14076551795005798
185,23,0.1088259220123291
186,23,0.13799028098583221
187,23,0.1311083287000656
188,23,0.1991865187883377
189,23,0.16166439652442932
190,23,0.18912512063980103
191,23,0.2064492553472519
192,24,0.1909913420677185
193,24,0.2462461292743683
194,24,0.26160651445388794
195,24,0.23496009409427643
196,24,0.14075437188148499
197,24,0.24324606359004974
198,24,0.14029274880886078
199,24,0.16674286127090454
200,25,0.1668841689825058
201,25,0.17437756061553955
202,25,0.1598205715417862
203,25,0.19251783192157745
204,25,0.24203674495220184
205,25,0.26795652508735657
206,25,0.3035128116607666
207,25,0.25072988867759705
208,26,0.12684527039527893
209,26,0.14109797775745392
210,26,0.2482336461544037
211,26,0.14750754833221436
212,26,0.3232024013996124
213,26,0.17158393561840057
214,26,0.22076919674873352
215,26,0.1220039576292038
216,27,0.22276271879673004
217,27,0.1115172952413559
218,27,0.2613377869129181
219,27,0.17723269760608673
220,27,0.16939325630664825
221,27,0.3427315652370453
222,27,0.3176822066307068
223,27,0.1473071128129959
224,28,0.172379270195961
225,28,0.2796769142150879
226,28,0.23861369490623474
227,28,0.16536885499954224
228,28,0.20927472412586212
229,28,0.34449347853660583
230,28,0.3030532896518707
231,28,0.347591757774353
232,29,0.22369761765003204
233,29,0.18716460466384888
234,29,0.19567900896072388
235,29,0.1869710385799408
236,29,0.3020724654197693
237,29,0.2799608111381531
238,29,0.2128078043460846
239,29,0.1856999546289444
240,30,0.13278628885746002
241,30,0.29264602065086365
242,30,0.167953222990036
243,30,0.24560001492500305
244,30,0.23697207868099213
245,30,0.3173823654651642
246,30,0.1397777944803238
247,30,0.14133061468601227
248,31,0.12143635749816895
249,31,0.1542973667383194
250,31,0.17771939933300018
