13		8.785996437072754
15		8.653007507324219
3		8.57142448425293
1		8.448394775390625
12		8.37155818939209
10		8.313197135925293
11		8.240337371826172
16		8.14476490020752
5		6.85025691986084
8		6.348843574523926
4		6.306105136871338
0		5.544170379638672
17		5.145679950714111
24		4.162899971008301
22		3.29722261428833
9		2.5151925086975098
23		2.27657413482666
7		1.888770580291748
21		1.3723093271255493
18		0.9273344874382019
2		0.6539820432662964
6		0.029901299625635147
20		0.022150062024593353
14		0.006442636717110872
19		0.0005937861278653145
