Epoch,MSE_Loss
0,0.4842084050178528
1,0.48897488713264464
2,0.5594141244888305
3,0.4650522112846375
4,0.4739209771156311
5,0.42508543133735655
6,0.4174637109041214
7,0.5321641683578491
8,0.5070653796195984
9,0.4765577852725983
10,0.425232857465744
11,0.5478026151657105
12,0.43851699233055114
13,0.4071647346019745
14,0.4852503776550293
15,0.3682707160711288
16,0.42255120575428007
17,0.3128401190042496
18,0.4902564585208893
19,0.36671793162822724
20,0.4187600314617157
21,0.4472323775291443
22,0.47414462864398954
23,0.45273544192314147
24,0.40385481119155886
25,0.572001725435257
26,0.4477277934551239
27,0.49697646498680115
28,0.4699579119682312
29,0.3292652502655983
30,0.463501113653183
31,0.5158099293708801
32,0.42542502880096433
33,0.37561928629875185
34,0.3237623363733292
35,0.3531790882349014
36,0.3361880451440811
37,0.37866154313087463
38,0.42560272216796874
39,0.46095640063285825
40,0.5342739462852478
41,0.42784524857997897
42,0.46377078294754026
43,0.41579227447509765
44,0.41707382798194886
45,0.41100970208644866
46,0.4636958032846451
47,0.32438676953315737
48,0.3920462250709534
49,0.33357568383216857
50,0.41622747033834456
51,0.4197412759065628
52,0.3048342004418373
53,0.4185110867023468
54,0.34630048274993896
55,0.4441573560237885
56,0.3078250616788864
57,0.5348473846912384
58,0.44974744915962217
59,0.37524839490652084
60,0.3775406539440155
61,0.4545506924390793
62,0.416544908285141
63,0.3378780782222748
64,0.3900974005460739
65,0.3952520489692688
66,0.6416858077049256
67,0.4531570583581924
68,0.23726234436035157
69,0.24753938764333724
70,0.3568781644105911
71,0.32321733236312866
72,0.4648546755313873
73,0.33359063863754274
74,0.2911508232355118
75,0.5085517823696136
76,0.39582510441541674
77,0.4396804392337799
78,0.34780063629150393
79,0.471146833896637
80,0.35288257598876954
81,0.5529041767120362
82,0.36175486594438555
83,0.499218213558197
84,0.24059387147426606
85,0.3897053003311157
86,0.3498796999454498
87,0.27260406613349913
88,0.21949180364608764
89,0.36757874190807344
90,0.33404159247875215
91,0.3388813316822052
92,0.4123378425836563
93,0.34100666344165803
94,0.41928014159202576
95,0.43349300920963285
96,0.4828504741191864
97,0.3113273121416569
98,0.36160202622413634
99,0.2984850376844406
100,0.2777872562408447
101,0.43292362093925474
102,0.33280657827854154
103,0.37023817002773285
104,0.3469138354063034
105,0.36842957735061643
106,0.2591336742043495
107,0.32765381038188934
108,0.40781145691871645
109,0.1899406149983406
110,0.3687809586524963
111,0.3684565216302872
112,0.29661567509174347
113,0.3388230949640274
114,0.3004527613520622
115,0.4113775655627251
116,0.3480423390865326
117,0.22081037014722824
118,0.27713336795568466
119,0.3969006061553955
120,0.31577615439891815
121,0.26209274530410764
122,0.3090111970901489
123,0.29746444821357726
124,0.2880593568086624
125,0.23514798730611802
126,0.2856559008359909
127,0.45526576936244967
128,0.35469756871461866
129,0.33680814802646636
130,0.44499043226242063
131,0.28113711476325987
132,0.405590346455574
133,0.3797899395227432
134,0.16022624745965003
135,0.4283068895339966
136,0.3391852736473083
137,0.3912260353565216
138,0.3994003862142563
139,0.3258152067661285
140,0.25236791372299194
141,0.4632777154445648
142,0.2324061617255211
143,0.33332412540912626
144,0.29507043957710266
145,0.3507786184549332
146,0.38801164329051974
147,0.38606995940208433
148,0.35295901298522947
149,0.2814433932304382
150,0.3033217638731003
151,0.35465887784957884
152,0.30714349150657655
153,0.28230811655521393
154,0.2991124302148819
155,0.4234342843294144
156,0.4092100352048874
157,0.277126157283783
158,0.3511297911405563
159,0.3107155114412308
160,0.3363379180431366
161,0.29851344525814055
162,0.3351622700691223
163,0.39483998715877533
164,0.37190304398536683
165,0.24855484962463378
166,0.22751188427209854
167,0.27368815094232557
168,0.34944056570529936
169,0.27046249210834505
170,0.3977991878986359
171,0.3502698540687561
172,0.36379401087760926
173,0.2912096083164215
174,0.38313183188438416
175,0.2606597006320953
176,0.42301157116889954
177,0.29576090574264524
178,0.21478113681077957
179,0.34830285608768463
180,0.2771574676036835
181,0.3887457847595215
182,0.2925824910402298
183,0.34026059582829477
184,0.26286559700965884
185,0.2842933088541031
186,0.3306843936443329
187,0.37407376766204836
188,0.29025851041078565
189,0.26630211919546126
190,0.32545907348394393
191,0.24269728511571884
192,0.3062345817685127
193,0.3316932499408722
194,0.30435212776064874
195,0.33811120986938475
196,0.25234956443309786
197,0.30078559666872023
198,0.25388383865356445
199,0.3712596446275711
