10		9.535494804382324
15		9.46223258972168
2		9.396282196044922
14		8.719677925109863
12		8.294614791870117
0		8.25181770324707
7		7.9358229637146
8		7.672686576843262
16		7.669745922088623
3		7.501033306121826
13		7.124244689941406
18		6.867495536804199
24		5.304810047149658
17		5.303621768951416
5		5.016671657562256
4		4.9849700927734375
21		4.342602729797363
9		4.138999938964844
6		3.328923225402832
1		3.235990524291992
11		2.6789803504943848
23		2.5183119773864746
22		2.1783010959625244
20		2.051741361618042
19		-0.026945311576128006
