18		9.563131332397461
23		7.726129531860352
12		7.606642723083496
2		6.234847545623779
6		5.8129425048828125
0		5.044741630554199
4		4.578493118286133
21		3.652587413787842
10		3.2842345237731934
19		3.0703136920928955
3		2.988311529159546
13		2.9222311973571777
15		2.6647300720214844
16		2.4552860260009766
5		1.9877973794937134
11		1.5001251697540283
14		0.740617036819458
8		0.708984911441803
24		0.4404849708080292
7		0.0910475105047226
22		0.03545572981238365
20		0.017966054379940033
9		0.00865005049854517
1		-0.001746263587847352
17		-0.001919469446875155
