Batch,Epoch,MSE_Loss
0,0,1.0776593685150146
1,0,1.1069722175598145
2,0,0.7386598587036133
3,0,0.9450997710227966
4,0,0.6165637969970703
5,0,0.6620617508888245
6,0,0.714430034160614
7,0,0.552052915096283
8,0,0.48228174448013306
9,0,0.5830782055854797
10,0,0.6605408787727356
11,0,0.49762803316116333
12,0,0.689544677734375
13,1,0.4324225187301636
14,1,0.5703514218330383
15,1,0.46003884077072144
16,1,0.4143456816673279
17,1,0.35572350025177
18,1,0.33560502529144287
19,1,0.5347598195075989
20,1,0.34785616397857666
21,1,0.3229679763317108
22,1,0.40587329864501953
23,1,0.5507826805114746
24,1,0.38630449771881104
25,1,0.27265334129333496
26,2,0.39029237627983093
27,2,0.5974994897842407
28,2,0.18031980097293854
29,2,0.23930923640727997
30,2,0.24413909018039703
31,2,0.3556923568248749
32,2,0.2107364386320114
33,2,0.4579510986804962
34,2,0.2627454996109009
35,2,0.2350795716047287
36,2,0.26599568128585815
37,2,0.42122259736061096
38,2,0.29655757546424866
39,3,0.15289489924907684
40,3,0.1964408904314041
41,3,0.22118712961673737
42,3,0.39228731393814087
43,3,0.6193925142288208
44,3,0.274087131023407
45,3,0.15270842611789703
46,3,0.3004317879676819
47,3,0.2266656905412674
48,3,0.419089138507843
49,3,0.1747635155916214
50,3,0.21032626926898956
51,3,0.17110702395439148
52,4,0.2977723777294159
53,4,0.12070578336715698
54,4,0.22024421393871307
55,4,0.13889820873737335
56,4,0.27638953924179077
57,4,0.1481882929801941
58,4,0.11195902526378632
59,4,0.12227733433246613
60,4,0.18672101199626923
61,4,0.18461287021636963
62,4,0.2331886738538742
63,4,0.17641672492027283
64,4,0.08625826239585876
65,5,0.11233913153409958
66,5,0.15687298774719238
67,5,0.19608904421329498
68,5,0.18582762777805328
69,5,0.19444642961025238
70,5,0.20072853565216064
71,5,0.3848014175891876
72,5,0.21832984685897827
73,5,0.14604926109313965
74,5,0.12867103517055511
75,5,0.12460100650787354
76,5,0.17912861704826355
77,5,0.1804499626159668
78,6,0.41176554560661316
79,6,0.15189246833324432
80,6,0.08601468056440353
81,6,0.12570320069789886
82,6,0.1424988955259323
83,6,0.137528657913208
84,6,0.4168669581413269
85,6,0.19321587681770325
86,6,0.1973833590745926
87,6,0.20602382719516754
88,6,0.34784406423568726
89,6,0.11899390071630478
90,6,0.18267442286014557
91,7,0.21417483687400818
92,7,0.11460726708173752
93,7,0.13827767968177795
94,7,0.227071613073349
95,7,0.14777415990829468
96,7,0.19394737482070923
97,7,0.1340140700340271
98,7,0.16167186200618744
99,7,0.10384267568588257
100,7,0.30865082144737244
101,7,0.20197273790836334
102,7,0.09063257277011871
103,7,0.10383083671331406
104,8,0.08090577274560928
105,8,0.32506200671195984
106,8,0.33889472484588623
107,8,0.2097601443529129
108,8,0.30392056703567505
109,8,0.07412243634462357
110,8,0.09638272225856781
111,8,0.04751395434141159
112,8,0.06297282129526138
113,8,0.1229483038187027
114,8,0.12527379393577576
115,8,0.2748865783214569
116,8,0.10678861290216446
117,9,0.11331933736801147
118,9,0.08767952769994736
119,9,0.06587444245815277
120,9,0.06455552577972412
121,9,0.2347579002380371
122,9,0.06311406940221786
123,9,0.06451334059238434
124,9,0.1575241982936859
125,9,0.09842337667942047
126,9,0.07431826740503311
127,9,0.10682453215122223
128,9,0.08411265909671783
129,9,0.13397184014320374
130,10,0.134895920753479
131,10,0.2202463448047638
132,10,0.0691855326294899
133,10,0.11564871668815613
134,10,0.07281588017940521
135,10,0.17994119226932526
136,10,0.1013539656996727
137,10,0.14440873265266418
138,10,0.477541983127594
139,10,0.24416705965995789
140,10,0.13163268566131592
141,10,0.22543060779571533
142,10,0.13187986612319946
143,11,0.1324993520975113
144,11,0.14576765894889832
145,11,0.16639144718647003
146,11,0.11028005927801132
147,11,0.15396633744239807
148,11,0.0576728954911232
149,11,0.3039087951183319
150,11,0.08916285634040833
151,11,0.1790473908185959
152,11,0.08402584493160248
153,11,0.49170997738838196
154,11,0.2675745487213135
155,11,0.11268121749162674
156,12,0.08910785615444183
157,12,0.18413503468036652
158,12,0.1986212581396103
159,12,0.13403922319412231
160,12,0.1412513703107834
161,12,0.18428587913513184
162,12,0.20063289999961853
163,12,0.1739448755979538
164,12,0.16953207552433014
165,12,0.21858029067516327
166,12,0.4612543284893036
167,12,0.11650265008211136
168,12,0.11550811678171158
169,13,0.1081525906920433
170,13,0.32032880187034607
171,13,0.0754944384098053
172,13,0.10031168907880783
173,13,0.07901923358440399
174,13,0.0805736556649208
175,13,0.1868775188922882
176,13,0.16289858520030975
177,13,0.14341121912002563
178,13,0.15672287344932556
179,13,0.10036350786685944
180,13,0.12731541693210602
181,13,0.22421714663505554
182,14,0.06571558862924576
183,14,0.0802244246006012
184,14,0.060428325086832047
185,14,0.14757849276065826
186,14,0.06327909976243973
187,14,0.13905063271522522
188,14,0.07379362732172012
189,14,0.09812717884778976
190,14,0.19415687024593353
191,14,0.1430755853652954
192,14,0.12760215997695923
193,14,0.07095671445131302
194,14,0.060844555497169495
195,15,0.07195121794939041
196,15,0.1645950824022293
197,15,0.14053572714328766
198,15,0.7014119625091553
199,15,0.08230050653219223
200,15,0.054036352783441544
201,15,0.08316101878881454
202,15,0.07036793231964111
203,15,0.11682074517011642
204,15,0.13996922969818115
205,15,0.3102421164512634
206,15,0.12145132571458817
207,15,0.0552709586918354
208,16,0.08697342127561569
209,16,0.12116888165473938
210,16,0.11193633079528809
211,16,0.09975693374872208
212,16,0.038023874163627625
213,16,0.20485983788967133
214,16,0.1868528574705124
215,16,0.3137189745903015
216,16,0.0781514123082161
217,16,0.05750639736652374
218,16,0.07210789620876312
219,16,0.09106919169425964
220,16,0.18849125504493713
221,17,0.22711266577243805
222,17,0.0711900070309639
223,17,0.08500278741121292
224,17,0.07045727223157883
225,17,0.08449511975049973
226,17,0.17151446640491486
227,17,0.31182050704956055
228,17,0.1497642993927002
229,17,0.13295161724090576
230,17,0.15258587896823883
231,17,0.1455269753932953
232,17,0.11245059221982956
233,17,0.27732792496681213
234,18,0.06725015491247177
235,18,0.0644126757979393
236,18,0.06336957961320877
237,18,0.2237260341644287
238,18,0.122134268283844
239,18,0.0685032457113266
240,18,0.1902647465467453
241,18,0.1132337898015976
242,18,0.18976372480392456
243,18,0.11427833139896393
244,18,0.07560854405164719
245,18,0.05322200059890747
246,18,0.10151778161525726
247,19,0.13257260620594025
248,19,0.07539276033639908
249,19,0.10518362373113632
250,19,0.15378610789775848
251,19,0.04459501430392265
252,19,0.09838240593671799
253,19,0.08653947710990906
254,19,0.061374958604574203
255,19,0.10464680194854736
256,19,0.06894784420728683
257,19,0.12666743993759155
258,19,0.09395640343427658
259,19,0.372700035572052
260,20,0.05669819191098213
261,20,0.12018423527479172
262,20,0.24088987708091736
263,20,0.08951063454151154
264,20,0.1036306768655777
265,20,0.058047302067279816
266,20,0.08645937591791153
267,20,0.09790831059217453
268,20,0.08483745902776718
269,20,0.19671329855918884
270,20,0.057244155555963516
