0		9.53428840637207
1		8.891128540039062
2		8.618441581726074
3		8.355667114257812
4		8.031511306762695
5		7.969547271728516
6		7.942468166351318
7		7.78126859664917
8		7.769176483154297
14		7.56463623046875
9		7.323197364807129
10		7.227215766906738
15		6.861457347869873
20		6.593697547912598
22		6.535760879516602
19		5.749089241027832
16		4.893102645874023
13		4.562840938568115
23		3.4329490661621094
12		3.096860408782959
21		2.9428932666778564
17		2.855769634246826
24		2.8532333374023438
11		2.6253063678741455
18		1.84690523147583
