Batch,Epoch,MSE_Loss
0,0,1.3042585849761963
1,0,1.0573137998580933
2,0,1.2546708583831787
3,0,1.0340113639831543
4,0,0.7344769835472107
5,0,0.8362467885017395
6,0,0.8357276320457458
7,0,0.8961519002914429
8,1,0.9231376647949219
9,1,0.7921626567840576
10,1,0.9387476444244385
11,1,0.9388508796691895
12,1,0.8002147078514099
13,1,0.8165522813796997
14,1,0.636668860912323
15,1,0.8077633380889893
16,2,0.603592038154602
17,2,0.6588941812515259
18,2,0.6085971593856812
19,2,0.5875967144966125
20,2,0.66956627368927
21,2,0.4681321382522583
22,2,0.5361053943634033
23,2,0.5261722207069397
24,3,0.45238178968429565
25,3,0.6123178005218506
26,3,0.5273030996322632
27,3,0.55108243227005
28,3,0.6219603419303894
29,3,0.615128219127655
30,3,0.44624412059783936
31,3,0.37689536809921265
32,4,0.38180360198020935
33,4,0.3502555191516876
34,4,0.6570351123809814
35,4,0.5529872179031372
36,4,0.4879405200481415
37,4,0.41365790367126465
38,4,0.45700037479400635
39,4,0.5944129824638367
40,5,0.6345643401145935
41,5,0.4453527331352234
42,5,0.38670894503593445
43,5,0.4515613615512848
44,5,0.36042872071266174
45,5,0.4380215108394623
46,5,0.3367004692554474
47,5,0.40848028659820557
48,6,0.37575557827949524
49,6,0.6184266805648804
50,6,0.5366346836090088
51,6,0.3265080153942108
52,6,0.43253764510154724
53,6,0.49546870589256287
54,6,0.30386069416999817
55,6,0.3527878522872925
56,7,0.3876510262489319
57,7,0.39565467834472656
58,7,0.33561238646507263
59,7,0.47621211409568787
60,7,0.4351212978363037
61,7,0.3639868497848511
62,7,0.24858161807060242
63,7,0.3193259537220001
64,8,0.33009329438209534
65,8,0.2817859649658203
66,8,0.35532811284065247
67,8,0.21811260282993317
68,8,0.30185437202453613
69,8,0.5241847038269043
70,8,0.3113766610622406
71,8,0.3031315505504608
72,9,0.276847243309021
73,9,0.30673912167549133
74,9,0.5062958002090454
75,9,0.31099238991737366
76,9,0.38234516978263855
77,9,0.22705112397670746
78,9,0.3565751612186432
79,9,0.244209423661232
80,10,0.27621662616729736
81,10,0.2490662932395935
82,10,0.2502965033054352
83,10,0.19211305677890778
84,10,0.3163466155529022
85,10,0.44507354497909546
86,10,0.3630126118659973
87,10,0.338407427072525
88,11,0.3185677230358124
89,11,0.30498406291007996
90,11,0.24443653225898743
91,11,0.33246174454689026
92,11,0.2686921954154968
93,11,0.28088030219078064
94,11,0.22164639830589294
95,11,0.31658637523651123
96,12,0.20612762868404388
97,12,0.20949460566043854
98,12,0.3526313006877899
99,12,0.4574374854564667
100,12,0.29493165016174316
101,12,0.265733003616333
102,12,0.39679858088493347
103,12,0.2592076361179352
104,13,0.23471564054489136
105,13,0.28378695249557495
106,13,0.2575260400772095
107,13,0.17369277775287628
108,13,0.21278390288352966
109,13,0.22823138535022736
110,13,0.42705750465393066
111,13,0.2911921739578247
112,14,0.4328097105026245
113,14,0.37292277812957764
114,14,0.3057275712490082
115,14,0.36687037348747253
116,14,0.21942038834095
117,14,0.3355071544647217
118,14,0.17852388322353363
119,14,0.3132661283016205
120,15,0.3326553702354431
121,15,0.3618646562099457
122,15,0.23997783660888672
123,15,0.22280627489089966
124,15,0.21894951164722443
125,15,0.24060650169849396
126,15,0.2545730173587799
127,15,0.31721898913383484
128,16,0.4102078974246979
129,16,0.3082934617996216
130,16,0.2776213586330414
131,16,0.2679787278175354
132,16,0.2639329135417938
133,16,0.32446059584617615
134,16,0.2043246030807495
135,16,0.26514530181884766
136,17,0.2710215449333191
137,17,0.23314625024795532
138,17,0.14468897879123688
139,17,0.24947170913219452
140,17,0.3437708020210266
141,17,0.2019818127155304
142,17,0.183380126953125
143,17,0.2540510296821594
144,18,0.385028600692749
145,18,0.35024183988571167
146,18,0.19038955867290497
147,18,0.1549307107925415
148,18,0.2646535634994507
149,18,0.17457467317581177
150,18,0.17595748603343964
151,18,0.2802516222000122
152,19,0.2668534517288208
153,19,0.23229579627513885
154,19,0.25229039788246155
155,19,0.2141152024269104
156,19,0.2636077105998993
157,19,0.2882091999053955
158,19,0.2518225610256195
159,19,0.2137017846107483
160,20,0.28456857800483704
161,20,0.24424758553504944
162,20,0.19285964965820312
163,20,0.3012259602546692
164,20,0.2567415237426758
165,20,0.15996697545051575
166,20,0.244175985455513
167,20,0.2662893235683441
168,21,0.19815397262573242
169,21,0.1963813751935959
170,21,0.20925332605838776
171,21,0.18936127424240112
172,21,0.22071361541748047
173,21,0.21265918016433716
174,21,0.17196300625801086
175,21,0.200706347823143
176,22,0.29834818840026855
177,22,0.22665922343730927
178,22,0.22053146362304688
179,22,0.22073110938072205
180,22,0.3435334861278534
181,22,0.46416333317756653
182,22,0.20626455545425415
183,22,0.31702303886413574
184,23,0.2123442143201828
185,23,0.20450498163700104
186,23,0.21492870151996613
187,23,0.1985241323709488
188,23,0.1642313003540039
189,23,0.15182919800281525
190,23,0.17203889787197113
191,23,0.18973815441131592
192,24,0.24898910522460938
193,24,0.200172558426857
194,24,0.3128404915332794
195,24,0.18616990745067596
196,24,0.14569513499736786
197,24,0.1601337194442749
198,24,0.13464756309986115
199,24,0.22781404852867126
200,25,0.15866900980472565
201,25,0.2715635299682617
202,25,0.15137507021427155
203,25,0.2326449751853943
204,25,0.19462299346923828
205,25,0.13468308746814728
206,25,0.19285231828689575
207,25,0.25271591544151306
208,26,0.17485006153583527
209,26,0.10751131176948547
210,26,0.1459108144044876
211,26,0.21465164422988892
212,26,0.19239172339439392
213,26,0.16488708555698395
214,26,0.18040311336517334
215,26,0.1932104229927063
216,27,0.2444285899400711
217,27,0.2913394868373871
218,27,0.2139504998922348
219,27,0.31973859667778015
220,27,0.21242952346801758
221,27,0.13732673227787018
222,27,0.3553924560546875
223,27,0.15502983331680298
224,28,0.18557614088058472
225,28,0.17442674934864044
226,28,0.21458879113197327
227,28,0.18230220675468445
228,28,0.10737735033035278
229,28,0.1475173383951187
230,28,0.2507968246936798
231,28,0.18484702706336975
232,29,0.31017032265663147
233,29,0.11977233737707138
234,29,0.2592051923274994
235,29,0.17979678511619568
236,29,0.24305151402950287
237,29,0.21199731528759003
238,29,0.22572116553783417
239,29,0.17000406980514526
240,30,0.3221515417098999
241,30,0.27320149540901184
242,30,0.13723689317703247
243,30,0.22410045564174652
244,30,0.11228727549314499
245,30,0.1823040246963501
246,30,0.271852046251297
247,30,0.33750587701797485
248,31,0.2293413132429123
249,31,0.1475929617881775
250,31,0.17463332414627075
251,31,0.12388899177312851
252,31,0.11757317185401917
253,31,0.20875830948352814
254,31,0.23426544666290283
255,31,0.15845459699630737
256,32,0.27969178557395935
257,32,0.1398516595363617
258,32,0.1300402134656906
259,32,0.19304350018501282
260,32,0.14223486185073853
261,32,0.1262916922569275
262,32,0.2963666021823883
263,32,0.12318332493305206
264,33,0.14104793965816498
265,33,0.1100572943687439
266,33,0.21355341374874115
267,33,0.12387043982744217
268,33,0.11404694616794586
269,33,0.12871859967708588
270,33,0.14679768681526184
271,33,0.15579701960086823
272,34,0.12236254662275314
273,34,0.26949405670166016
274,34,0.1588941067457199
275,34,0.18324674665927887
276,34,0.1675931215286255
277,34,0.20005421340465546
278,34,0.16902488470077515
279,34,0.20042473077774048
280,35,0.16637106239795685
281,35,0.16144610941410065
282,35,0.16489975154399872
283,35,0.14625975489616394
284,35,0.1282680332660675
285,35,0.1802038997411728
286,35,0.19051550328731537
287,35,0.14595893025398254
288,36,0.20663759112358093
289,36,0.11053869128227234
290,36,0.13378159701824188
291,36,0.25477027893066406
292,36,0.2246851921081543
293,36,0.18380384147167206
294,36,0.10356208682060242
295,36,0.15502722561359406
296,37,0.14623767137527466
297,37,0.2354053109884262
298,37,0.14575570821762085
299,37,0.11843191087245941
300,37,0.13186848163604736
301,37,0.15334053337574005
302,37,0.2591426372528076
303,37,0.1712322235107422
304,38,0.12409012019634247
305,38,0.11144425719976425
306,38,0.18222063779830933
307,38,0.12093155831098557
308,38,0.26356926560401917
309,38,0.20083869993686676
310,38,0.1693595051765442
311,38,0.18027691543102264
312,39,0.13847139477729797
313,39,0.27603602409362793
314,39,0.25108662247657776
315,39,0.16215623915195465
316,39,0.15816602110862732
317,39,0.13072089850902557
318,39,0.16445773839950562
319,39,0.2605191469192505
320,40,0.21356475353240967
321,40,0.17140275239944458
322,40,0.13832110166549683
323,40,0.11501908302307129
324,40,0.27795273065567017
325,40,0.21440818905830383
326,40,0.12569892406463623
327,40,0.1301494687795639
328,41,0.16464489698410034
329,41,0.1223188042640686
330,41,0.17711396515369415
331,41,0.12525783479213715
332,41,0.09837723523378372
333,41,0.08921872824430466
334,41,0.2577032148838043
335,41,0.17448385059833527
336,42,0.09334942698478699
337,42,0.22025953233242035
338,42,0.10672185570001602
339,42,0.14361219108104706
340,42,0.40131351351737976
341,42,0.19772464036941528
342,42,0.11910299956798553
343,42,0.13483990728855133
344,43,0.14231769740581512
345,43,0.17538122832775116
346,43,0.16302353143692017
347,43,0.1597244143486023
348,43,0.16828811168670654
349,43,0.20419615507125854
350,43,0.15876656770706177
351,43,0.10539078712463379
352,44,0.1457890421152115
353,44,0.2870121896266937
354,44,0.12095719575881958
355,44,0.11151143908500671
356,44,0.18463493883609772
357,44,0.1836329996585846
358,44,0.19646857678890228
359,44,0.1207333579659462
360,45,0.1915796399116516
361,45,0.11455158144235611
362,45,0.10760943591594696
363,45,0.12196765094995499
364,45,0.14514689147472382
365,45,0.14675773680210114
366,45,0.20165330171585083
367,45,0.12445889413356781
368,46,0.14245423674583435
369,46,0.10352382063865662
370,46,0.15848131477832794
371,46,0.1369323879480362
372,46,0.20073547959327698
373,46,0.25604286789894104
374,46,0.08341275155544281
375,46,0.17146903276443481
376,47,0.14331431686878204
377,47,0.14936226606369019
378,47,0.11859812587499619
379,47,0.0916660949587822
380,47,0.14945392310619354
381,47,0.24103102087974548
382,47,0.11110860109329224
383,47,0.25252896547317505
384,48,0.16609109938144684
385,48,0.13116760551929474
386,48,0.25621068477630615
387,48,0.25147661566734314
388,48,0.15968188643455505
389,48,0.19310066103935242
390,48,0.1076950803399086
391,48,0.1557430922985077
392,49,0.11472122371196747
393,49,0.25351113080978394
394,49,0.16944526135921478
395,49,0.2531853914260864
396,49,0.18525660037994385
397,49,0.23332390189170837
398,49,0.11876747012138367
399,49,0.11980713158845901
400,50,0.14691223204135895
401,50,0.12831935286521912
402,50,0.1863529533147812
403,50,0.159835547208786
404,50,0.12487083673477173
405,50,0.16524456441402435
406,50,0.10168156772851944
407,50,0.1523343324661255
408,51,0.1642814576625824
409,51,0.13752561807632446
410,51,0.12890668213367462
411,51,0.17504097521305084
412,51,0.2733640670776367
413,51,0.13697168231010437
414,51,0.13259947299957275
415,51,0.10537433624267578
416,52,0.1421375423669815
417,52,0.15896566212177277
418,52,0.10882312804460526
419,52,0.2093125581741333
420,52,0.2662056088447571
421,52,0.12567541003227234
422,52,0.1446225643157959
423,52,0.1426512449979782
424,53,0.11480218917131424
425,53,0.2187560796737671
426,53,0.1996147334575653
427,53,0.2043130248785019
428,53,0.1246732547879219
429,53,0.10700511932373047
430,53,0.22881652414798737
431,53,0.1796947717666626
432,54,0.1342528909444809
433,54,0.12151490896940231
434,54,0.14584773778915405
435,54,0.10047385096549988
436,54,0.1466342806816101
437,54,0.09552273899316788
438,54,0.13456054031848907
439,54,0.1372913420200348
440,55,0.087163545191288
441,55,0.2274111956357956
442,55,0.16501522064208984
443,55,0.10866232216358185
444,55,0.13788293302059174
445,55,0.13543608784675598
446,55,0.14381571114063263
447,55,0.25358450412750244
448,56,0.10246137529611588
449,56,0.17315681278705597
450,56,0.12493422627449036
451,56,0.13335615396499634
452,56,0.13719016313552856
453,56,0.11914920806884766
454,56,0.2214229702949524
455,56,0.11307866126298904
456,57,0.2132275253534317
457,57,0.11786603927612305
458,57,0.16173335909843445
459,57,0.2526889741420746
460,57,0.08827430009841919
461,57,0.09097953140735626
462,57,0.17347019910812378
463,57,0.12327397614717484
464,58,0.1899556964635849
465,58,0.10811081528663635
466,58,0.11435467004776001
467,58,0.13684314489364624
468,58,0.12824970483779907
469,58,0.23213793337345123
470,58,0.23694553971290588
471,58,0.15781602263450623
472,59,0.09068745374679565
473,59,0.11900758743286133
474,59,0.12016787379980087
475,59,0.0917145311832428
476,59,0.08310595154762268
477,59,0.31744179129600525
478,59,0.12664248049259186
479,59,0.1200796514749527
480,60,0.0987524762749672
481,60,0.09112579375505447
482,60,0.16511301696300507
483,60,0.08771062642335892
484,60,0.11737029999494553
485,60,0.1624394953250885
486,60,0.08795391768217087
487,60,0.1278940737247467
488,61,0.15437644720077515
489,61,0.1994566172361374
490,61,0.11406926810741425
491,61,0.08752203732728958
492,61,0.1322619915008545
493,61,0.1005290225148201
494,61,0.13560537993907928
495,61,0.09840743988752365
496,62,0.11882096529006958
497,62,0.1306702047586441
498,62,0.09000863879919052
499,62,0.08910247683525085
500,62,0.35173916816711426
501,62,0.1353013813495636
502,62,0.19413946568965912
503,62,0.11896192282438278
504,63,0.09090965241193771
505,63,0.22120706737041473
506,63,0.10444027930498123
507,63,0.1478859782218933
508,63,0.2077532708644867
509,63,0.1974538415670395
510,63,0.10550583153963089
511,63,0.13354942202568054
512,64,0.08648524433374405
513,64,0.164384663105011
514,64,0.1622900515794754
515,64,0.10388119518756866
516,64,0.10961928963661194
517,64,0.2128741294145584
518,64,0.15365493297576904
519,64,0.13528844714164734
520,65,0.1601756066083908
521,65,0.35278773307800293
522,65,0.16137567162513733
523,65,0.08514776080846786
524,65,0.1397814303636551
525,65,0.15068970620632172
526,65,0.18027934432029724
527,65,0.16804340481758118
528,66,0.24298860132694244
529,66,0.08239749819040298
530,66,0.11349326372146606
531,66,0.10322550684213638
532,66,0.1088319793343544
533,66,0.07847126573324203
534,66,0.10346720367670059
535,66,0.2141098976135254
536,67,0.06900583952665329
537,67,0.18683792650699615
538,67,0.09776683151721954
539,67,0.20016130805015564
540,67,0.1469855010509491
541,67,0.11587353050708771
542,67,0.09160613268613815
543,67,0.09274686872959137
544,68,0.07676682621240616
545,68,0.08905632048845291
546,68,0.19628870487213135
547,68,0.13180840015411377
548,68,0.15984192490577698
549,68,0.10586762428283691
550,68,0.09942071884870529
551,68,0.14803604781627655
552,69,0.11031875014305115
553,69,0.19392399489879608
554,69,0.178450807929039
555,69,0.1621970683336258
556,69,0.17575986683368683
557,69,0.09541971236467361
558,69,0.09769168496131897
559,69,0.2127908170223236
560,70,0.09136638045310974
561,70,0.14087191224098206
562,70,0.07847761362791061
