0		8.891128540039062
1		8.355667114257812
23		8.031511306762695
16		7.969547271728516
2		7.942468166351318
3		7.227215766906738
17		6.7899580001831055
14		6.284909725189209
4		6.200803756713867
5		6.199925422668457
22		6.092039585113525
6		5.789670944213867
7		5.786736011505127
8		5.772934913635254
15		5.694231033325195
9		5.414032459259033
10		5.4046759605407715
18		5.2347412109375
19		5.218662738800049
20		5.093194007873535
11		5.080416679382324
12		5.045170307159424
13		5.018124580383301
21		3.841712474822998
24		3.5617709159851074
