Epoch,MSE_Loss
0,0.6542553067207336
1,0.5126041173934937
2,0.44602103233337403
3,0.49110124111175535
4,0.586013787984848
5,0.4268195956945419
6,0.534248560667038
7,0.4569218873977661
8,0.4733590841293335
9,0.5007166147232056
10,0.6026536345481872
11,0.5061990797519684
12,0.43685969710350037
13,0.5109916508197785
14,0.5459176063537597
15,0.49351136982440946
16,0.415878102183342
17,0.342675057053566
18,0.6298915088176728
19,0.502690178155899
20,0.40649133622646333
21,0.3140342772006989
22,0.35478716492652895
23,0.5346520066261291
24,0.45928104519844054
25,0.45521502792835233
26,0.6105990469455719
27,0.5201614201068878
28,0.4200135350227356
29,0.6202088713645935
30,0.5760226309299469
31,0.47212551534175873
32,0.4183068096637726
33,0.45256932973861697
34,0.44778643250465394
35,0.42125857472419737
36,0.5103779375553131
37,0.31913492679595945
38,0.3640932500362396
39,0.4150429368019104
40,0.44576646089553834
41,0.42064438462257386
42,0.445336240530014
43,0.5860816717147828
44,0.4966624826192856
45,0.5870820164680481
46,0.5456103354692459
47,0.6323827922344207
48,0.4386688470840454
49,0.4071150183677673
50,0.42608998715877533
51,0.3493506759405136
52,0.4535297632217407
53,0.5477090239524841
54,0.3412836670875549
55,0.32367391884326935
56,0.48627943396568296
57,0.5265354990959168
58,0.5861757516860961
59,0.5209428906440735
60,0.39168702960014345
61,0.4572229623794556
62,0.472839879989624
63,0.4433647394180298
64,0.32357030510902407
65,0.5759166300296783
66,0.49441044926643374
67,0.5365922659635544
68,0.4808207303285599
69,0.48057194948196413
70,0.43361353874206543
71,0.4095060735940933
72,0.510588002204895
73,0.6155968129634857
74,0.5703484356403351
75,0.43582758903503416
76,0.35614252388477324
77,0.4025978982448578
78,0.5378344774246215
79,0.4843449890613556
80,0.49729821681976316
81,0.524579131603241
82,0.47943354249000547
83,0.5096049129962921
84,0.5382243037223816
85,0.4557128071784973
86,0.43667166233062743
87,0.4545955568552017
88,0.40178418159484863
89,0.4964905619621277
90,0.33405314981937406
91,0.5883484005928039
92,0.6208475768566132
93,0.46683027148246764
94,0.4492212116718292
95,0.4138800293207169
96,0.4674545168876648
97,0.36109650433063506
98,0.3497102588415146
99,0.49067662954330443
100,0.5491961061954498
101,0.44498448073863983
102,0.5086187243461608
103,0.46950494050979613
104,0.42554174065589906
105,0.40271967053413393
106,0.5307894945144653
107,0.5573897659778595
108,0.3804324701428413
109,0.5171386003494263
110,0.47333749532699587
111,0.5039736092090606
112,0.48521536588668823
113,0.39515385031700134
114,0.41537527143955233
115,0.4377447605133057
116,0.5037501096725464
117,0.44034727215766906
118,0.4577108442783356
119,0.3981872498989105
120,0.4330830216407776
121,0.39191184043884275
122,0.4576491117477417
123,0.46023988723754883
124,0.38602750301361083
125,0.5813743591308593
126,0.4846739530563354
127,0.36794265508651736
128,0.46173800230026246
129,0.4053769499063492
130,0.3795723170042038
131,0.4185999631881714
132,0.3788752228021622
133,0.4054654031991959
134,0.42803362011909485
135,0.41329115331172944
136,0.45774905383586884
137,0.3886275410652161
138,0.42744089663028717
139,0.42791169285774233
140,0.3726343512535095
141,0.47680971026420593
142,0.5502521276474
143,0.5194349944591522
144,0.3513091683387756
145,0.48153476417064667
146,0.4185309946537018
147,0.2734232425689697
148,0.36332419216632844
149,0.43511852622032166
150,0.41216531991958616
151,0.33916046321392057
152,0.44975613355636596
153,0.3092294424772263
154,0.383632630109787
155,0.34625130891799927
156,0.5033808022737503
157,0.48097026348114014
158,0.40207765996456146
159,0.4304464876651764
160,0.3750391125679016
161,0.45475279092788695
162,0.46315970420837405
163,0.36899722516536715
164,0.2446627140045166
165,0.32569093108177183
166,0.43557279109954833
167,0.37228562235832213
168,0.347085565328598
169,0.3547249138355255
170,0.2690535977482796
171,0.4878873348236084
172,0.5380921006202698
173,0.43187184929847716
174,0.3401623904705048
175,0.5968152105808258
176,0.3054321497678757
177,0.4047835409641266
178,0.6057412564754486
179,0.4031894564628601
180,0.32480173110961913
181,0.3059280663728714
182,0.4841054916381836
183,0.4158169686794281
184,0.34860836565494535
185,0.4136481374502182
186,0.3817781567573547
187,0.4984468400478363
188,0.433795702457428
189,0.308658704161644
190,0.23117635548114776
191,0.4092608541250229
192,0.40042535662651063
193,0.31034575700759887
194,0.37494075298309326
195,0.38339454531669614
196,0.25965435802936554
197,0.31411956548690795
198,0.42951013147830963
199,0.32807338833808897
