Batch,Epoch,MSE_Loss
0,0,1.1689972877502441
1,0,1.357828974723816
2,0,1.6063123941421509
3,0,1.4697771072387695
4,0,1.3638043403625488
5,0,1.4429033994674683
6,0,1.208106279373169
7,0,1.1235461235046387
8,1,1.359395146369934
9,1,1.2065739631652832
10,1,1.1628966331481934
11,1,1.293992042541504
12,1,1.541354775428772
13,1,1.3949543237686157
14,1,1.033482551574707
15,1,1.1619476079940796
16,2,1.2372572422027588
17,2,0.989226222038269
18,2,1.6193721294403076
19,2,1.1871120929718018
20,2,1.3070855140686035
21,2,1.2456576824188232
22,2,1.1017829179763794
23,2,0.7862170934677124
24,3,1.1273829936981201
25,3,1.4153227806091309
26,3,1.0699726343154907
27,3,1.1120131015777588
28,3,1.0246727466583252
29,3,0.982593297958374
30,3,1.1790721416473389
31,3,1.2490525245666504
32,4,1.3564196825027466
33,4,1.2000420093536377
34,4,1.2349086999893188
35,4,1.1504299640655518
36,4,1.134262204170227
37,4,1.090384840965271
38,4,1.2745285034179688
39,4,1.2285441160202026
40,5,1.2600932121276855
41,5,1.1955643892288208
42,5,1.201066493988037
43,5,1.1005582809448242
44,5,1.070367455482483
45,5,1.1177369356155396
46,5,0.9413444399833679
47,5,1.1515159606933594
48,6,1.3142478466033936
49,6,1.0884313583374023
50,6,1.0519397258758545
51,6,1.084242582321167
52,6,1.0875051021575928
53,6,0.9950859546661377
54,6,1.0596096515655518
55,6,1.0587536096572876
56,7,0.9410108923912048
57,7,1.1264424324035645
58,7,0.9543250203132629
59,7,1.0628764629364014
60,7,1.0754761695861816
61,7,0.8142797946929932
62,7,1.1480501890182495
63,7,1.0215115547180176
64,8,1.0676988363265991
65,8,0.8402519226074219
66,8,1.0372886657714844
67,8,1.0244054794311523
68,8,1.0293043851852417
69,8,1.0159308910369873
70,8,1.0836659669876099
71,8,1.0189837217330933
72,9,1.0248503684997559
73,9,0.9108278155326843
74,9,0.9588870406150818
75,9,0.9537450671195984
76,9,0.9811517596244812
77,9,0.9613330960273743
78,9,1.092106819152832
79,9,1.1176201105117798
80,10,0.9017524719238281
81,10,0.9366357326507568
82,10,1.0111520290374756
83,10,0.9086863994598389
84,10,0.8951724767684937
85,10,0.989402174949646
86,10,1.1522259712219238
87,10,0.9211881756782532
88,11,0.9048060774803162
89,11,0.8589292764663696
90,11,0.7720770239830017
91,11,0.9733548760414124
92,11,1.0016297101974487
93,11,0.8450958728790283
94,11,0.9838218092918396
95,11,0.9573500156402588
96,12,0.9699369668960571
97,12,1.1200907230377197
98,12,0.9922792911529541
99,12,1.1489654779434204
100,12,0.7819350957870483
101,12,0.9276218414306641
102,12,1.0452978610992432
103,12,0.8673993945121765
104,13,0.9619634747505188
105,13,0.9145166873931885
106,13,0.9205176830291748
107,13,1.3171725273132324
108,13,0.9188371300697327
109,13,1.019179344177246
110,13,0.7993298172950745
111,13,0.9252805113792419
112,14,0.8278844952583313
113,14,0.8157681226730347
114,14,0.8666386604309082
115,14,0.8343124389648438
116,14,1.0420161485671997
117,14,0.9168847799301147
118,14,0.9711257815361023
119,14,0.8722703456878662
120,15,0.9366827607154846
121,15,1.046728253364563
122,15,1.0728118419647217
123,15,0.9016203284263611
124,15,0.9036510586738586
125,15,0.9772908687591553
126,15,0.825907826423645
127,15,0.9076692461967468
128,16,0.768149733543396
129,16,0.7728388905525208
130,16,1.1254072189331055
131,16,0.8282473087310791
132,16,0.7859134078025818
133,16,0.9070954322814941
134,16,0.9184423089027405
135,16,0.8398165106773376
136,17,0.9718124866485596
137,17,0.9250370860099792
138,17,0.9195539355278015
139,17,0.9318890571594238
140,17,0.9716629981994629
141,17,0.9287471175193787
142,17,1.1084659099578857
143,17,0.9132186770439148
144,18,0.9738123416900635
145,18,0.7262870669364929
146,18,1.1120326519012451
147,18,1.0152335166931152
148,18,0.8762274384498596
149,18,1.0060813426971436
150,18,0.7964497208595276
151,18,0.9848245978355408
152,19,0.9302559494972229
153,19,0.8368668556213379
154,19,0.793962836265564
155,19,1.0143531560897827
156,19,0.8105716109275818
157,19,1.1203583478927612
158,19,0.96720290184021
159,19,0.9372243285179138
160,20,0.8040191531181335
161,20,0.8820210099220276
162,20,0.9106104373931885
163,20,1.0535160303115845
164,20,0.9365255236625671
165,20,0.759734034538269
166,20,0.9130251407623291
167,20,0.8558540344238281
168,21,0.8716285228729248
169,21,0.8554015159606934
170,21,1.0021750926971436
171,21,0.9284972548484802
172,21,0.7228568196296692
173,21,1.047066330909729
174,21,0.8800147771835327
175,21,0.8845987915992737
176,22,0.927188515663147
177,22,0.867892861366272
178,22,0.8871546387672424
179,22,0.7440707683563232
180,22,0.7756015062332153
181,22,0.8628743886947632
182,22,0.8312954902648926
183,22,0.7755631804466248
184,23,0.8979124426841736
185,23,0.8041807413101196
186,23,0.9420841336250305
187,23,0.680625855922699
188,23,0.805523693561554
189,23,0.8299151062965393
190,23,0.7394001483917236
191,23,1.0117285251617432
192,24,0.8275331258773804
193,24,0.8793054223060608
194,24,0.8910233974456787
195,24,0.9497839212417603
196,24,0.8323900103569031
197,24,0.706997275352478
198,24,0.832024335861206
199,24,0.6388201117515564
200,25,0.8078741431236267
201,25,0.9807862639427185
202,25,0.8494319915771484
203,25,0.8529887199401855
204,25,0.6837455630302429
205,25,0.9223682880401611
206,25,0.8928056359291077
207,25,0.750679612159729
208,26,0.5998076796531677
209,26,0.9573060870170593
210,26,0.698514461517334
211,26,0.7260074019432068
212,26,0.9628427028656006
213,26,0.8014330863952637
214,26,0.9134976267814636
215,26,0.8348840475082397
216,27,0.8305500149726868
217,27,0.7564986944198608
218,27,0.7245565056800842
219,27,0.7503844499588013
220,27,0.8608071208000183
221,27,0.855195939540863
222,27,0.810103178024292
223,27,0.8096266388893127
224,28,1.0014055967330933
225,28,1.024651288986206
226,28,0.8032783269882202
227,28,0.9224773645401001
228,28,0.787280261516571
229,28,0.7833437919616699
230,28,0.7523306012153625
231,28,0.7274046540260315
232,29,0.7018560767173767
233,29,0.6016443967819214
234,29,0.8227482438087463
235,29,0.7503665089607239
236,29,0.7109884023666382
237,29,0.7826859354972839
238,29,0.8107132911682129
239,29,0.7637391090393066
240,30,0.7708941698074341
241,30,1.003927230834961
242,30,0.7956194877624512
243,30,0.7313274145126343
244,30,0.7394940257072449
245,30,0.8010827898979187
246,30,0.8070210218429565
247,30,1.0271308422088623
248,31,0.8819242715835571
249,31,0.6665153503417969
250,31,0.7823097109794617
251,31,0.8300960063934326
252,31,0.6411443948745728
253,31,0.7826093435287476
254,31,0.836313009262085
255,31,0.8851004838943481
256,32,0.7156803011894226
257,32,0.777416467666626
258,32,0.9304776787757874
259,32,0.8029935956001282
260,32,0.6830191612243652
261,32,0.7757075428962708
262,32,0.7896087169647217
263,32,0.8367066979408264
264,33,0.8273356556892395
265,33,0.8059930205345154
266,33,0.5579856634140015
267,33,0.7760872840881348
268,33,0.7712169885635376
269,33,0.7223316431045532
270,33,0.7346265316009521
271,33,0.8517526984214783
272,34,0.7294543385505676
