0		8.891128540039062
1		7.227215766906738
23		6.199925422668457
19		5.789670944213867
17		5.772934913635254
2		5.414032459259033
20		5.4046759605407715
3		5.080416679382324
4		5.045170307159424
21		4.994568824768066
15		4.9411163330078125
14		4.881128787994385
5		4.755136489868164
6		4.568046569824219
7		4.494244575500488
16		4.401391983032227
8		4.132453918457031
9		4.05618953704834
18		3.8775901794433594
10		3.745331287384033
11		3.7028439044952393
12		3.458822250366211
13		3.423395872116089
24		3.1428186893463135
22		2.9497523307800293
