17		9.53428840637207
0		8.891128540039062
21		8.618441581726074
1		8.355667114257812
2		8.031511306762695
3		7.969547271728516
4		7.942468166351318
23		7.78126859664917
15		7.769176483154297
22		7.323197364807129
5		7.227215766906738
19		6.905017852783203
20		6.808139801025391
6		6.7899580001831055
7		6.284909725189209
8		6.200803756713867
9		6.199925422668457
10		6.092039585113525
14		6.060542106628418
11		5.789670944213867
16		5.166943550109863
12		5.041794776916504
18		4.577502727508545
24		4.543108940124512
13		2.455263137817383
