Epoch,MSE_Loss
0,0.6147833168506622
1,0.409239798784256
2,0.42784444987773895
3,0.4166504770517349
4,0.5434499621391297
5,0.3722391664981842
6,0.7064438819885254
7,0.49410674571990965
8,0.49827504754066465
9,0.40805389285087584
10,0.5226191282272339
11,0.5665701568126679
12,0.6377482831478118
13,0.34290398061275484
14,0.41338542103767395
15,0.46395605206489565
16,0.40662885904312135
17,0.458684915304184
18,0.45924100279808044
19,0.4881917506456375
20,0.6419350445270539
21,0.3058840185403824
22,0.5331531584262847
23,0.4480166256427765
24,0.34342806935310366
25,0.40366627275943756
26,0.4236436069011688
27,0.3832975268363953
28,0.4988474607467651
29,0.34464543759822847
30,0.5366194069385528
31,0.3527517020702362
32,0.5427170038223267
33,0.4271247923374176
34,0.3656317353248596
35,0.4339198887348175
36,0.3934213876724243
37,0.336369064450264
38,0.4522480607032776
39,0.4362358331680298
40,0.5108020812273025
41,0.4363738507032394
42,0.505911061167717
43,0.44077483415603635
44,0.38448760807514193
45,0.41611528396606445
46,0.4333275333046913
47,0.5454074084758759
48,0.3865789160132408
49,0.4791758179664612
50,0.49197547137737274
51,0.40547786355018617
52,0.46948721408843996
53,0.30310662388801574
54,0.37842864394187925
55,0.3375339776277542
56,0.4293418645858765
57,0.38639256954193113
58,0.5171043276786804
59,0.3887872904539108
60,0.34415042847394944
61,0.41563430428504944
62,0.3972409963607788
63,0.41201294362545016
64,0.43440182209014894
65,0.3120274096727371
66,0.398397171497345
67,0.2936613857746124
68,0.4076107978820801
69,0.34343195259571074
70,0.3757136851549149
71,0.40783056020736697
72,0.3532382011413574
73,0.45641103982925413
74,0.49472740292549133
75,0.42515851855278014
76,0.2787386983633041
77,0.29652086496353147
78,0.48053832054138185
79,0.2695213407278061
80,0.38671099841594697
81,0.4309517443180084
82,0.3140402168035507
83,0.3890126824378967
84,0.341310641169548
85,0.4830595016479492
86,0.3057862639427185
87,0.3808022767305374
88,0.44385636150836943
89,0.3340039014816284
90,0.2380469486117363
91,0.23905114829540253
92,0.3747479498386383
93,0.27493445873260497
94,0.46454614102840425
95,0.2148282617330551
96,0.5897058069705963
97,0.48364380598068235
98,0.4821291834115982
99,0.2843669980764389
100,0.26392747089266777
101,0.44460355043411254
102,0.2659061312675476
103,0.49360724091529845
104,0.41236727833747866
105,0.4647865056991577
106,0.2969173103570938
107,0.42674394249916076
108,0.33932810723781587
109,0.4940598696470261
110,0.46365767121315005
111,0.3018911451101303
112,0.40167524218559264
113,0.28398061692714693
114,0.3727909833192825
115,0.2737981557846069
116,0.35024690330028535
117,0.3421196609735489
118,0.215849070250988
119,0.4343265563249588
120,0.245095132291317
121,0.23409470319747924
122,0.21356932520866395
123,0.32075418829917907
124,0.31528794169425967
125,0.44995546340942383
126,0.4346498429775238
127,0.4269472509622574
128,0.31101284027099607
129,0.40745267570018767
130,0.3756087064743042
131,0.29972962141036985
132,0.31957615315914156
133,0.24431106448173523
134,0.21068710088729858
135,0.4467747747898102
136,0.3630130529403687
137,0.29369707256555555
138,0.3124063968658447
139,0.35736268758773804
140,0.32407095432281496
141,0.4091880679130554
142,0.3315888047218323
143,0.3863745152950287
144,0.26724224388599394
145,0.27267181873321533
146,0.3531234681606293
147,0.3307826861739159
148,0.20271823704242706
149,0.3400108993053436
150,0.3137342810630798
151,0.37755671739578245
152,0.3854584932327271
153,0.33088080286979676
154,0.3026991426944733
155,0.3460944637656212
156,0.43800038695335386
157,0.3308814227581024
158,0.36017570495605467
159,0.29706708192825315
160,0.3436924457550049
161,0.35533849000930784
162,0.3017764240503311
163,0.428836989402771
164,0.2716826252639294
165,0.411555016040802
166,0.24333941340446472
167,0.14828624129295348
168,0.2634873166680336
169,0.27913635298609735
170,0.2987083464860916
171,0.2785850793123245
172,0.2680159203708172
173,0.4060843467712402
174,0.4016198992729187
175,0.37235467731952665
176,0.3114969551563263
177,0.24836288541555404
178,0.3534499704837799
179,0.40870939791202543
180,0.31523571610450746
181,0.2743906550109386
182,0.3226631015539169
183,0.2434868186712265
184,0.31264787912368774
185,0.31190363466739657
186,0.3243332028388977
187,0.27237251698970794
188,0.32613096833229066
189,0.3493567883968353
190,0.3713142693042755
191,0.27116585820913314
192,0.3224929355084896
193,0.2347891926765442
194,0.44594431221485137
195,0.23896529525518417
196,0.30575402081012726
197,0.31785540878772733
198,0.285471148788929
199,0.34636828303337097
