10		9.542214393615723
8		9.519302368164062
11		9.495975494384766
4		9.34416389465332
15		8.734966278076172
5		8.384954452514648
13		7.607107639312744
24		5.977931976318359
9		5.465470314025879
12		5.4551591873168945
0		5.396796226501465
3		4.396022319793701
21		3.756058931350708
20		3.5325422286987305
1		3.4499878883361816
2		3.1480493545532227
6		3.071117877960205
7		2.8024942874908447
14		2.423166036605835
17		1.9015637636184692
22		1.7561671733856201
19		1.2310805320739746
18		0.7468879818916321
16		0.48749440908432007
23		0.35221460461616516
